PATH(REVERSE): Grab 1st Goal
-150.981, 0.418, 180.0, 15.541560331528132, 0.2921983423593417
-145.981, 0.409, 179.41560331528132, 15.470464157994286, 0.6476792100285707
-140.981, 0.358, 178.12024489522418, 15.279532665285602, 1.6023366735719833
-135.984, 0.194, 174.9155715480802, 14.748010354819234, 4.259948225903827
-131.005, -0.249, 166.39567509627256, 13.193773319885985, 12.03113340057007
-126.158, -1.422, 142.33340829513241, 12.339420144585988, 16.302899277070054
-122.264, -4.428, 109.7276097409923, 14.175132287386099, 7.1243385630695
-120.589, -9.099, 95.4789326148533, 15.170142953488698, 2.149285232556508
-120.112, -14.072, 91.18036214974029, 15.492277014200043, 0.5386149289997775
-120.009, -19.071, 90.10313229174074, 15.589686770825926, 0.051566145870367563
-120, -24.071, 90.0, 15.6, 0.0
-120, -29.071, 90.0, 15.6, 0.0
-120, -34.071, 90.0, 15.6, 0.0
-120, -39.071, 90.0, 15.6, 0.0
-120, -44.071, 90.0, 15.6, 0.0
-120, -46.621, 90.0, 15.6, 0.0
-120, -46.621, 90.0, 0.0, 0.0

PATH(FORWARD): Two Rings And Wallstake
-120, -46.621, 90.0, 14.303549133958072, 6.482254330209642
-119.574, -41.639, 77.03549133958072, 13.835361766744148, 8.823191166279255
-118.454, -36.774, 59.389109007022206, 12.906413066667511, 13.467934666662444
-115.93, -32.508, 32.45323967369732, 12.558021261119372, 15.209893694403142
-111.799, -29.881, 2.0334522848910357, 14.03595198423435, 7.820240078828249
-106.842, -29.705, 346.39297212723454, 14.639639663647994, 4.8018016817600255
-101.996, -30.878, 336.7893687637145, 15.103095878732887, 2.4845206063355647
-97.402, -32.848, 331.82032755104336, 15.242576073766372, 1.7871196311681388
-92.995, -35.209, 328.2460882887071, 15.358710548297699, 1.2064472585115027
-88.744, -37.84, 325.8331937716841, 15.438129242416466, 0.8093537879176722
-84.607, -40.648, 324.21448619584874, 15.480102475206944, 0.599487623965274
-80.552, -43.571, 323.0155109479182, 15.48884036833329, 0.5557981583335447
-76.558, -46.579, 321.9039146312511, 15.498165768436182, 0.5091711578190825
-72.623, -49.664, 320.88557231561293, 15.553478746507073, 0.2326062674646323
-68.744, -52.818, 320.42035978068367, 15.540721679927179, 0.29639160036410317
-64.89, -56.004, 319.82757657995546, 15.551147029171654, 0.2442648541417327
-61.07, -59.229, 319.339046871672, 15.578871146002763, 0.10564426998618615
-57.277, -62.487, 319.1277583316996, 15.563457439187049, 0.18271280406474943
-53.496, -65.759, 318.7623327235701, 15.58781909312844, 0.060904534357803186
-49.736, -69.055, 318.6405236548545, 15.587060138258124, 0.06469930870937901
-45.983, -72.359, 318.51112503743576, 15.593431305130524, 0.03284347434737356
-42.238, -75.671, 318.445438088741, 15.599239839464689, 0.0038008026765510294
-38.496, -78.988, 318.4378364833879, 15.59191203284526, -0.040439835773696586
-34.755, -82.305, 318.5187161549353, 15.591053872006796, -0.044730639966019226
-31.009, -85.617, 318.60817743486734, 15.583722670910566, -0.0813866454471679
-27.258, -88.923, 318.7709507257617, 15.572401570679427, -0.13799214660286907
-23.498, -92.218, 319.0469350189674, 15.58545298677999, -0.07273506610005143
-19.722, -95.495, 319.1924051511675, 15.541463346683708, -0.29268326658146293
-15.937, -98.763, 319.77777168433045, 15.572273758079847, -0.13863120960076003
-12.119, -101.992, 320.05503410353197, 15.54468396974164, -0.27658015129179603
-8.286, -105.202, 320.60819440611556, 15.523399817207752, -0.38300091396124003
-4.422, -108.375, 321.37419623403804, 15.55024592309549, -0.24877038452254396
-0.516, -111.496, 321.8717370030831, 15.482413391446585, -0.5879330427670766
3.417, -114.583, 323.0476030886173, 15.486770756579864, -0.5661462171006804
7.413, -117.589, 324.17989552281864, 15.488084792853448, -0.5595760357327606
11.467, -120.515, 325.29904759428416, 15.431522779501153, -0.8423861024942312
15.577, -123.361, 326.9838197992726, 15.343077483077002, -1.2846125846149903
19.769, -126.085, 329.5530449685026, 15.326672980144622, -1.3666350992768912
24.08, -128.619, 332.2863151670564, 15.218824641840337, -1.9058767907983167
28.504, -130.943, 336.098068748653, 15.046406088030096, -2.7679695598495186
33.071, -132.967, 341.63400786835206, 14.773120224891306, -4.134398875543468
37.809, -134.54, 349.902805619439, 14.357863469973449, -6.210682650132753
42.717, -135.414, 2.3241709197045135, 13.375970235769913, -11.12014882115043
47.694, -135.212, 24.564468562005374, 13.541726305786407, -10.291368471067965
52.203, -133.151, 45.147205504141304, 13.914859834087771, -8.425700829561144
55.697, -129.639, 61.99860716326359, 14.456370811435518, -5.718145942822407
58.034, -125.244, 73.4348990489084, 13.94348990489084, -8.282550475545797
59.457, -120.46, 90.0, 15.329332055881917, -1.3533397205904123
59.854, -115.501, 92.70667944118082, 15.056198439368726, -2.719007803156366
59.618, -110.509, 98.14469504749356, 14.807317706095057, -3.963411469524708
58.91, -105.562, 106.07151798654297, 14.595861674500197, -5.020691627499012
57.528, -100.765, 116.112901241541, 14.294485613448806, -6.5275719327559685
55.333, -96.287, 129.16804510705293, 14.10626721771783, -7.468663911410843
52.186, -92.424, 144.10537292987462, 14.063721264402746, -7.681393677986264
48.15, -89.503, 159.46816028584715, 14.368269778079274, -6.158651109603625
43.48, -87.754, 171.7854625050544, 14.611022213862705, -4.944888930686474
38.541, -87.041, 181.67524036642735, 14.800933473527394, -3.9953326323630307
33.549, -87.187, 189.6659056311534, 14.94323008457829, -3.2838495771085405
28.623, -88.026, 196.2336047853705, 15.037472286420027, -2.8126385678998673
23.825, -89.423, 201.85888192117022, 15.071443192631358, -2.64278403684321
